pointid,Depth,NPP,Wave_exposure,Recreational_fishermen_50km,Coral_area_UFRTM_20km,Deepwater,Marina_slips_25km,SST,Nursery_mangroves,SG_permits_50km,FSA,Total_gravity
23285,-16,708.0759888,7.483211,0,51169,2100,,295.6629333,0,,34454.12109,29
23286,-16,709.5453491,7.4833231,0,51169,2100,,295.6611328,0,,34495.54297,29
23287,-16,711.0145874,7.4834409,0,51169,2100,,295.6593018,0,,34536.96094,29
23288,-16,712.4836426,7.4835644,0,51169,2100,,295.6575012,0,,34578.38281,29
23289,-16,715.4212036,7.4838285,0,51169,2100,,295.6538391,0,,34661.22656,29
23290,-13,718.3580322,7.4841156,0,51169,2182.842773,,295.6502075,0,,34744.07031,29
23291,-13,721.2942505,7.4851665,0,51169,2200,,295.6465454,0,,34826.91016,29
23292,-13,722.762085,7.4862537,0,51169,2200,,295.6447449,0,,34868.33203,29
23293,-13,724.2297363,7.4873405,0,51169,2241.421387,,295.6429138,0,,34909.75391,29
23294,-13,725.6972046,7.4884267,0,51169,2282.842773,,295.6410828,0,,34951.17578,29
23295,-13,727.1645508,7.4895129,0,51169,2324.26416,,295.6392517,0,,34992.59766,29
23296,-13,728.6317139,7.4905992,0,51169,2365.685547,,295.6374207,0,,35034.01953,29
23297,-11,730.0986938,7.4916849,0,51169,2407.10669,,295.6356201,0,,35075.44141,29
23298,-11,733.0321045,7.4938555,0,51169,2489.949463,,295.6319885,0,,35158.28125,29
23299,-11,734.4985352,7.4939847,0,51169,2531.37085,,295.6307373,0,,35199.70313,29
23300,-11,735.9648438,7.4934959,0,51169,2572.792236,,295.6294556,0,,35241.125,29
23301,-11,737.4309692,7.4930058,0,51169,2614.213623,,295.6282043,0,,35282.54688,29
23302,-11,738.8969116,7.4925141,0,51169,2655.63501,,295.6269226,0,,35323.96875,29
23303,-11,737.1257324,7.489397,0,51169,2782.842773,,295.6193237,0,,35572.49609,29
23304,-11,736.6958008,7.4885631,0,51169,2800,,295.6180725,0,,35613.91797,29
23305,-9,732.3829346,7.4796891,0,51169,2841.421387,,295.6054077,0,,36379.60156,31
23306,-9,731.9502563,7.4785967,0,51169,2882.842773,,295.6041565,0,,36479.60156,31
23307,-9,731.517334,7.4775057,0,51169,2900,,295.6028748,0,,36579.60156,31
23308,-9,731.0841675,7.4764161,0,51157,2900,,295.6016235,0,,36679.60156,31
23309,-6,730.6507568,7.4753275,0,51151,2900,,295.6003418,0,,36779.60156,31
23310,-6,730.2171021,7.4742408,0,51139,2900,,295.5990906,0,,36879.60156,31
23311,-6,729.7832031,7.473155,0,51121,2900,,295.5978088,0,,36979.60156,31
23312,-6,728.4799194,7.4717636,0,51061,2900,,295.5940247,0,,37279.60156,31
23313,-6,728.0449829,7.4715953,0,51024,2900,,295.5927429,0,,37379.60156,31
23314,-6,727.6097412,7.4714284,0,50973,2900,,295.5914917,0,,37479.60156,31
23315,-6,727.1743164,7.4712629,0,50909,2900,,295.5902405,0,,37579.60156,31
23316,-6,726.7385864,7.4710989,0,50881,2900,,295.5889587,0,,37679.60156,31
23317,-6,726.3026123,7.4709358,0,50855,2900,,295.5877075,0,,37779.60156,31
23318,-6,725.866394,7.4707747,0,50835,2900,,295.5864258,0,,37879.60156,31
23319,-4,721.928894,7.4702363,0,50736,3041.421387,,295.5778503,0,,38779.60156,31
23320,-4,721.4901123,7.47018,0,50710,3082.842773,,295.5774231,0,,38879.60156,31
23321,-4,721.0510254,7.4698496,0,50663,3100,,295.5770264,0,,38979.60156,31
23322,-4,720.6116943,7.4693775,0,50627,3141.421387,,295.5765991,0,,39079.60156,31
23323,-5,712.2149658,7.4627671,0,49109,3882.842773,,295.5688477,0,,40979.60156,31
23324,-5,711.7703857,7.4622092,0,48967,3924.26416,,295.5684509,0,,41079.60156,31
23325,-6,711.3255005,7.4616537,0,48827,3965.685547,,295.5680542,0,,41179.60156,31
23326,-6,710.8803711,7.4611006,0,48681,4007.10669,,295.567627,0,,41279.60156,31
23327,-6,710.4349976,7.4605498,0,48549,4048.528076,,295.5672302,0,,41379.60156,31
23328,-6,709.9893799,7.4600015,0,48403,4089.949463,,295.5668335,0,,41479.60156,31
23329,-6,709.543457,7.4594555,0,48261,4131.371094,,295.5664368,0,,41579.60156,31
23330,-6,709.09729,7.4589534,0,48133,4172.791992,,295.56604,0,,41679.60156,31
23331,-6,708.6508789,7.4588962,0,48002,4214.213379,,295.5656433,0,,41779.60156,31
23332,-6,708.2041626,7.4588366,0,47889,4255.634766,,295.5652466,0,,41879.60156,31
23333,-6,707.7572021,7.4587741,0,47746,4297.056152,,295.5648193,0,,41979.60156,31
23334,-9,707.3098755,7.4587092,0,47615,4338.477539,,295.5644226,0,,42079.60156,31
23335,-9,706.8623657,7.4586415,0,47470,4342.640625,,295.5640259,0,,42179.60156,31
23336,-9,706.4144897,7.4585719,0,47351,4301.219238,,295.5636292,0,,42279.60156,31
23337,-9,705.069458,7.4583468,0,46995,4176.955078,,295.562439,0,,42579.60156,31
23338,-9,704.6205444,7.4586062,0,46909,4135.533691,,295.5629883,0,,42679.60156,31
23339,-9,704.1714478,7.4589043,0,46807,4094.112549,,295.5644531,0,,42779.60156,31
23340,-9,703.7220459,7.4592004,0,46709,4052.691162,,295.5658875,0,,42879.60156,31
23341,-12,703.2723389,7.4594951,0,46595,4011.269775,,295.5673523,0,,42979.60156,31
23342,-12,702.5394897,7.4597878,0,46481,3969.848389,,295.5687866,0,,43079.60156,31
23343,-12,701.1777954,7.4600792,0,46360,3928.427246,,295.5702515,0,,43179.60156,31
23344,-12,699.8164063,7.4603686,0,46231,3887.005859,,295.5716858,0,,43279.60156,31
23345,-12,698.4552612,7.4606562,0,46112,3845.584473,,295.5731506,0,,43379.60156,31
23346,-12,697.0944214,7.4609423,0,45967,3804.163086,,295.5746155,0,,43479.60156,31
23347,-12,695.7338257,7.4606752,0,45841,3762.741699,,295.5760498,0,,43579.60156,31
23348,-12,694.3735352,7.4601793,0,45709,3721.320313,,295.5775146,0,,43679.60156,31
23349,-12,693.0135498,7.4596848,0,45559,3679.898926,,295.5789795,0,,43779.60156,31
23350,-19,691.6538086,7.4591932,0,45413,3638.477539,,295.5804443,0,,43879.60156,31
23351,-19,690.2943726,7.4587035,0,45219,3597.056397,,295.5819092,0,,43979.60156,31
23352,-19,688.9352417,7.4582157,0,45027,3555.63501,,295.583374,0,,44079.60156,31
23353,-19,687.576355,7.4577303,0,44825,3514.213623,,295.5848083,0,,44179.60156,31
23354,-19,686.2178345,7.4572473,0,44625,3472.792236,,295.5862732,0,,44279.60156,31
23355,-19,684.8594971,7.4567661,0,44406,3431.37085,,295.587738,0,,44379.60156,31
23356,-19,683.5014038,7.456461,0,44216,3389.949463,,295.5892334,0,,44479.60156,31
23357,-19,682.1436157,7.4563212,0,44056,3348.528076,,295.5906982,0,,44579.60156,31
23358,-5,637.1296997,7.3760338,4849,195528,1272.792236,1091,296.9464111,717833.4375,29,43384.77734,134
23359,-5,635.2506714,7.3765407,4849,194273,1231.37085,1091,296.9490967,704965.8125,29,43484.77734,134
23360,-5,633.3731079,7.3770432,4772,193072,1189.949463,1091,296.9517822,695064,29,43584.77734,134
23361,-5,631.4969482,7.3775411,4772,191876,1148.528198,1091,296.9544373,688905.1875,29,43684.77734,134
23362,-9,629.6221313,7.3780341,4772,190793,1107.106812,1091,296.9571228,687213.5625,29,43784.77734,134
23363,-9,622.1342773,7.3824811,4772,186375,941.4213867,1091,296.9677429,681335,29,44184.77734,134
23364,-9,620.2657471,7.3859544,4772,185180,848.5281372,1091,296.9703979,678658.9375,29,44284.77734,134
23365,-9,618.3986206,7.3894534,4780,183966,807.1068115,1091,296.973053,675810.0625,29,44384.77734,134
23366,-17,679.1251831,7.4906006,0,51169,1372.792236,,295.7000122,0,,33525.69141,29
23367,-17,680.5883789,7.4887743,0,51169,1414.213623,,295.6981506,0,,33567.11328,29
23368,-17,682.0513916,7.4885817,0,51169,1514.213623,,295.6963196,0,,33608.53516,29
23369,-17,683.5142212,7.4883904,0,51169,1555.634888,,295.694458,0,,33649.95703,29
23370,-17,684.9768677,7.4881997,0,51169,1614.213623,,295.692627,0,,33691.37891,29
23371,-17,686.4393311,7.4880109,0,51169,1655.634888,,295.6907959,0,,33732.80078,29
23372,-17,687.9016724,7.4878225,0,51169,1697.056274,,295.6889343,0,,33774.22266,29
23373,-17,689.3638306,7.4876361,0,51169,1797.056274,,295.6871033,0,,33815.64063,29
23374,-17,690.8258057,7.4874501,0,51169,1838.477661,,295.6852417,0,,33857.0625,29
23375,-17,692.2876587,7.4872656,0,51169,1897.056274,,295.6833801,0,,33898.48438,29
23376,-17,693.7493286,7.4869924,0,51169,1938.477661,,295.6815491,0,,33939.90625,29
23377,-17,695.2108154,7.4862752,0,51169,1979.899048,,295.6796875,0,,33981.32813,29
23378,-17,696.6721802,7.4855499,0,51169,2038.477661,,295.6778564,0,,34022.75,29
23379,-17,698.1333618,7.484817,0,51169,2079.898926,,295.6759949,0,,34064.17188,29
23380,-17,699.5943604,7.484077,0,51169,2121.320313,,295.6741333,0,,34105.58984,29
23381,-17,701.0551758,7.4833288,0,51169,2200,,295.6723022,0,,34147.01172,29
23382,-17,702.5158081,7.482573,0,51169,2200,,295.6704407,0,,34188.43359,29
23383,-15,703.9763184,7.4818096,0,51169,2200,,295.6685791,0,,34229.85547,29
23384,-15,705.4366455,7.4810386,0,51169,2200,,295.666748,0,,34271.27734,29
23385,-15,706.8967896,7.4802594,0,51169,2200,,295.6648865,0,,34312.69922,29
23386,-15,708.3567505,7.4806576,0,51169,2200,,295.6630249,0,,34354.12109,29
23387,-15,709.8165894,7.4810858,0,51169,2200,,295.6611633,0,,34395.54297,29
23388,-15,711.2762451,7.4815202,0,51169,2200,,295.6593323,0,,34436.96094,29
23389,-15,712.7357178,7.4819603,0,51169,2200,,295.6574707,0,,34478.38281,29
23390,-15,714.1950073,7.4824057,0,51169,2200,,295.6556091,0,,34519.80469,29
23391,-13,721.4889526,7.4851913,0,51169,2300,,295.6463013,0,,34726.91016,29
23392,-13,722.9472656,7.4862638,0,51169,2300,,295.6444397,0,,34768.33203,29
23393,-13,724.4053345,7.4873357,0,51169,2341.421387,,295.6425781,0,,34809.75391,29
23394,-13,725.8632813,7.4884076,0,51169,2382.842773,,295.6407166,0,,34851.17578,29
23395,-13,727.3210449,7.4894791,0,51169,2424.26416,,295.638855,0,,34892.59766,29
23396,-13,728.7786255,7.4905505,0,51169,2465.685547,,295.6369934,0,,34934.01953,29
23397,-12,733.1503906,7.4937625,0,51169,2589.949463,,295.6314392,0,,35058.28125,29
23398,-12,734.6072998,7.4938574,0,51169,2631.37085,,295.6301575,0,,35099.70313,29
23399,-12,736.0640259,7.4932976,0,51169,2672.792236,,295.6289063,0,,35141.125,29
23400,-12,737.5205688,7.4927359,0,51169,2714.213623,,295.6276245,0,,35182.54688,29
23401,-12,738.9769287,7.4921732,0,51169,2755.63501,,295.6263733,0,,35223.96875,29
23402,-12,737.1439819,7.4886918,0,51169,2882.842773,,295.6188049,0,,35472.49609,29
23403,-12,736.7006226,7.4879327,0,51169,2900,,295.6175232,0,,35513.91797,29
23404,-12,735.3689575,7.4856629,0,51169,2900,,295.613739,0,,35638.18359,29
